,at_least_6_or_at_most_2_accuracy,at_least_6_or_at_most_2_loss,at_most_3_accuracy,at_most_3_loss,loss,steps,total_F1,total_accuracy
0,0.49951085448265076,0.6931599974632263,0.506881833076477,0.6943062543869019,0.6937207579612732,0,0.00016447369125671685,0.5031872987747192
1,0.4995923638343811,0.6931599974632263,0.506881833076477,0.6939759850502014,0.693556010723114,10,0.0003289203450549394,0.5032281875610352
2,0.499429315328598,0.6931602358818054,0.506881833076477,0.6936083436012268,0.6933727264404297,20,0.0003288662410341203,0.5031464695930481
3,0.4991847276687622,0.6931609511375427,0.506881833076477,0.6933309435844421,0.6932345628738403,30,0.0004930967115797102,0.5030238628387451
4,0.49967390298843384,0.6931611895561218,0.506881833076477,0.6930760145187378,0.6931073069572449,40,0.0018065362237393856,0.5032690167427063
5,0.49967390298843384,0.6931609511375427,0.5067999362945557,0.6929419636726379,0.6930388808250427,50,0.0026253180112689734,0.5032281875610352
6,0.4991847276687622,0.693161129951477,0.5067999362945557,0.6928849220275879,0.6930097937583923,60,0.003604489378631115,0.5029829740524292
7,0.49910321831703186,0.6931616067886353,0.5067999362945557,0.6927792429924011,0.6929565668106079,70,0.005396565888077021,0.5029421448707581
8,0.49910321831703186,0.6931617856025696,0.506881833076477,0.6925759315490723,0.6928552985191345,80,0.007183087058365345,0.5029829740524292
9,0.4993477761745453,0.6931614279747009,0.5067999362945557,0.6922233700752258,0.6926798820495605,90,0.007994127459824085,0.503064751625061
10,0.49951085448265076,0.693161129951477,0.506881833076477,0.6918045282363892,0.6924713850021362,100,0.008157937787473202,0.5031872987747192
11,0.4998369514942169,0.6931608319282532,0.506881833076477,0.6915175914764404,0.6923288702964783,110,0.00880769919604063,0.5033507943153381
12,0.4997554123401642,0.6931604743003845,0.5067999362945557,0.6913026571273804,0.6922219395637512,120,0.008482871577143669,0.5032690167427063
13,0.5007337331771851,0.6931565403938293,0.506881833076477,0.6910696625709534,0.6921035051345825,130,0.019539764150977135,0.5038002729415894
14,0.5010598301887512,0.6931509375572205,0.5067999362945557,0.6908102631568909,0.6919715404510498,140,0.031897928565740585,0.5039228796958923
15,0.4987771213054657,0.6931461095809937,0.506554126739502,0.6907775402069092,0.6919516921043396,150,0.051881276071071625,0.502656102180481
16,0.4977172613143921,0.6931400299072266,0.5066360831260681,0.6906057596206665,0.6918634176254272,160,0.07360656559467316,0.5021657347679138
17,0.5028533935546875,0.693138062953949,0.5066360831260681,0.6902185678482056,0.6916698813438416,170,0.05253283679485321,0.5047401189804077
18,0.5022827386856079,0.6931496858596802,0.506554126739502,0.6898852586746216,0.6915095448493958,180,0.024453023448586464,0.5044131875038147
19,0.5017120242118835,0.693155825138092,0.506881833076477,0.6896698474884033,0.6914054751396179,190,0.012857025489211082,0.5042906403541565
20,0.501875102519989,0.6931541562080383,0.5067179799079895,0.6894480586051941,0.6912935376167297,200,0.015580622479319572,0.5042906403541565
21,0.501875102519989,0.693152904510498,0.5066360831260681,0.6893019676208496,0.6912199854850769,210,0.017492711544036865,0.5042497515678406
22,0.5013044476509094,0.6931563019752502,0.5066360831260681,0.6890164613723755,0.691079318523407,220,0.01252745371311903,0.5039637088775635
23,0.5008152723312378,0.693157970905304,0.5067999362945557,0.6887423396110535,0.6909433603286743,230,0.008005881682038307,0.5038002729415894
24,0.5007337331771851,0.6931580901145935,0.5066360831260681,0.6885278224945068,0.6908367276191711,240,0.007679738570004702,0.5036776661872864
25,0.5008152723312378,0.6931575536727905,0.506554126739502,0.6882895827293396,0.6907174587249756,250,0.008813449181616306,0.5036776661872864
26,0.5008152723312378,0.6931576132774353,0.5067999362945557,0.6879326105117798,0.6905399560928345,260,0.00816793367266655,0.5038002729415894
27,0.5006521940231323,0.693156898021698,0.5066360831260681,0.6876883506774902,0.6904175281524658,270,0.008974462747573853,0.5036368370056152
28,0.5014674663543701,0.6931552290916443,0.506881833076477,0.6873149275779724,0.690230667591095,280,0.011728295125067234,0.5041680335998535
29,0.5014674663543701,0.6931556463241577,0.506881833076477,0.6869749426841736,0.6900614500045776,290,0.011728295125067234,0.5041680335998535
30,0.501141369342804,0.6931564211845398,0.5067999362945557,0.6866143345832825,0.6898820400238037,300,0.009303844533860683,0.5039637088775635
31,0.5019566416740417,0.693153977394104,0.5072914958000183,0.6863048076629639,0.6897259950637817,310,0.01398942619562149,0.5046175122261047
32,0.5022011995315552,0.6931496858596802,0.5074553489685059,0.686005175113678,0.6895748972892761,320,0.01846752129495144,0.5048218369483948
33,0.5024457573890686,0.693149209022522,0.5073734521865845,0.6858245134353638,0.689484715461731,330,0.017833981662988663,0.5049035549163818
34,0.5024457573890686,0.6931490898132324,0.5072095394134521,0.6856424808502197,0.6893938779830933,340,0.016874898225069046,0.5048218369483948
35,0.5017935633659363,0.6931514143943787,0.5067999362945557,0.6854346990585327,0.689291775226593,350,0.012857025489211082,0.5042906403541565
36,0.5017120242118835,0.6931507587432861,0.506881833076477,0.6851075291633606,0.689128041267395,360,0.013338755816221237,0.5042906403541565
37,0.5026903748512268,0.6931478977203369,0.5077011585235596,0.684689462184906,0.6889179944992065,370,0.01864008605480194,0.5051895976066589
38,0.5031795501708984,0.6931442022323608,0.5078650116920471,0.6843101978302002,0.6887272596359253,380,0.022930966690182686,0.505516529083252
39,0.5038317441940308,0.6931414604187012,0.508110761642456,0.6840904951095581,0.6886163353919983,390,0.02704007551074028,0.5059660077095032
40,0.5054622292518616,0.6931343674659729,0.5088481307029724,0.6836706399917603,0.6884031295776367,400,0.036122433841228485,0.5071510076522827
41,0.503750205039978,0.6931419372558594,0.5101589560508728,0.683266282081604,0.6882053017616272,410,0.03146572783589363,0.5069467425346375
42,0.5030980110168457,0.6931435465812683,0.5117974877357483,0.682877779006958,0.6880122423171997,420,0.03320500627160072,0.5074370503425598
43,0.5051361322402954,0.6931391358375549,0.5155661106109619,0.6824178695678711,0.6877803206443787,430,0.04707753285765648,0.5103383660316467
44,0.50864177942276,0.6931212544441223,0.52220219373703,0.6819779276847839,0.6875523328781128,440,0.07790996134281158,0.5154053568840027
45,0.5131257176399231,0.6930926442146301,0.5371948480606079,0.6815845966339111,0.6873416304588318,450,0.1313999742269516,0.5251307487487793
46,0.5321213006973267,0.6929652094841003,0.5728330612182617,0.6808702349662781,0.6869231462478638,460,0.28788766264915466,0.5524272918701172
47,0.5872330069541931,0.6921899914741516,0.6428805589675903,0.6795238256454468,0.6858694553375244,470,0.6007288694381714,0.6149885654449463
48,0.48980921506881714,0.6919206380844116,0.7016221284866333,0.6775969862937927,0.6847756505012512,480,0.6384221911430359,0.5954560041427612
49,0.4983694851398468,0.6917450428009033,0.7529084086418152,0.6753479242324829,0.683566153049469,490,0.6843826174736023,0.625326931476593
50,0.49845099449157715,0.6915589570999146,0.766917884349823,0.6736617684364319,0.6826320290565491,500,0.6961807012557983,0.6323553323745728
51,0.50864177942276,0.6914187669754028,0.752252995967865,0.672766923904419,0.6821154952049255,510,0.6835424900054932,0.6301487684249878
52,0.541333794593811,0.6912550330162048,0.7724889516830444,0.6711889505386353,0.6812460422515869,520,0.7080973982810974,0.6566280126571655
53,0.5245393514633179,0.6909874081611633,0.7942814826965332,0.669888973236084,0.6804635524749756,530,0.7250617742538452,0.6590797901153564
54,0.515408456325531,0.6907312870025635,0.7878092527389526,0.6694726943969727,0.6801276803016663,540,0.7306526899337769,0.6512749195098877
55,0.5211967825889587,0.6905683875083923,0.7841225862503052,0.6686437129974365,0.6796326041221619,550,0.7327386140823364,0.652337372303009
56,0.5322843790054321,0.6903938055038452,0.7842864394187927,0.6673334240913391,0.6788917183876038,560,0.7365107536315918,0.6579764485359192
57,0.6240013241767883,0.6906135082244873,0.8015729784965515,0.6651609539985657,0.6779166460037231,570,0.7628936171531677,0.7125694751739502
58,0.6181313991546631,0.6904656887054443,0.8028019070625305,0.6634964346885681,0.6770127415657043,580,0.7597655057907104,0.7102402448654175
59,0.6048426628112793,0.6902393102645874,0.8023922443389893,0.6615748405456543,0.6759412884712219,590,0.7520579099655151,0.7033752799034119
60,0.5653839707374573,0.6899207234382629,0.7955923080444336,0.6597418785095215,0.6748673915863037,600,0.732004702091217,0.6802059412002563
61,0.5822598934173584,0.6898723840713501,0.7901851534843445,0.6588243842124939,0.6743854284286499,610,0.7297154068946838,0.6859676241874695
62,0.5381542444229126,0.6895131468772888,0.8091102838516235,0.6570404171943665,0.673316240310669,620,0.7347290515899658,0.6733000874519348
63,0.5123104453086853,0.6892982125282288,0.8105030059814453,0.6557174921035767,0.6725485920906067,630,0.7313012480735779,0.6610412001609802
64,0.5342410206794739,0.6891922354698181,0.8112403750419617,0.6542084217071533,0.6717429757118225,640,0.7331846356391907,0.6724011301994324
65,0.5409261584281921,0.6890175342559814,0.8124693036079407,0.6526692509651184,0.67088782787323,650,0.7355239391326904,0.6763648390769958
66,0.5350562334060669,0.6887635588645935,0.8164836764335632,0.6507124900817871,0.6697843074798584,660,0.737152099609375,0.6754249930381775
67,0.5366052389144897,0.6885557174682617,0.8180403113365173,0.6487483382225037,0.6687002182006836,670,0.7375237345695496,0.6769777536392212
68,0.5291048288345337,0.6882621645927429,0.8183680176734924,0.6464730501174927,0.6674185991287231,680,0.7393275499343872,0.6733818054199219
69,0.5218490362167358,0.6879907250404358,0.817302942276001,0.6444988250732422,0.6662977337837219,690,0.7396017909049988,0.6692137718200684
70,0.5101092457771301,0.6877400279045105,0.8091921806335449,0.6427726149559021,0.6653113961219788,700,0.7366892099380493,0.6592840552330017
71,0.507500410079956,0.6875526905059814,0.810748815536499,0.6403684020042419,0.6640183925628662,710,0.7363202571868896,0.6587528586387634
